PROJECT_NAME,PROJECT_TYPE,PRODUCT_NAME,ISSUE_SEVERITY,CVE,CWE,SEMVER_VULNERABLE_RANGE,FIXED_IN_VERSION,VULNERABILITY_PUBLICATION_DATE,FIRST_INTRODUCED,UPDATED_AT
sqlalchemy,pip,OSV Database,critical,CVE-2019-7548,,>=0,1.2.19,2019-04-16T15:50:39Z,,2024-10-28T14:44:28.684092Z
sqlalchemy,pip,OSV Database,critical,CVE-2019-7164,,>=1.3.0b1 >=0,1.3.0b3,2019-04-16T15:50:41Z,,2024-10-28T14:34:47.963400Z
sqlalchemy,pip,OSV Database,critical,CVE-2012-0805,,>=0,0.7.0b4,2022-05-14T03:49:27Z,,2024-10-28T15:04:29.386399Z
sqlalchemy,pip,OSV Database,unknown,CVE-2012-0805,,>=0,0.7.0,2012-06-05T22:55:00Z,,2024-04-30T08:56:53.235931Z
sqlalchemy,pip,OSV Database,unknown,CVE-2019-7164,,>=0,1.2.18,2019-02-20T00:29:00Z,,2023-11-08T04:01:38.243871Z
sqlalchemy,pip,OSV Database,unknown,CVE-2019-7548,,>=0,1.2.18,2019-02-06T21:29:00Z,,2023-11-08T04:01:38.796449Z
pillow,pip,OSV Database,high,CVE-2016-2533,,>=0,3.1.1,2018-07-24T20:15:13Z,,2024-10-08T13:23:17.777450Z
pillow,pip,OSV Database,critical,CVE-2023-50447,,>=0,10.2.0,2024-01-19T21:30:35Z,,2025-02-13T05:40:44.483586Z
pillow,pip,OSV Database,high,CVE-2021-27922,,>=0,8.1.2,2021-03-18T19:55:21Z,,2025-08-15T14:25:07.863555Z
pillow,pip,OSV Database,high,CVE-2020-10378,,>=0,7.1.0,2021-11-03T18:04:53Z,,2025-06-06T15:13:14.202950Z
pillow,pip,OSV Database,critical,CVE-2020-11538,,>=0,7.1.0,2020-07-27T21:52:36Z,,2024-10-09T20:02:20.538595Z
pillow,pip,OSV Database,high,CVE-2024-28219,,>=0,10.3.0,2024-04-03T03:30:30Z,,2025-10-16T08:05:46.219366Z
pillow,pip,OSV Database,low,,,>=0,9.0.0,2022-03-11T23:39:27Z,,2024-12-05T05:35:12.297192Z
pillow,pip,OSV Database,critical,CVE-2021-25289,,>=0,8.1.1,2021-03-29T16:35:16Z,,2024-10-08T13:22:45.198644Z
pillow,pip,OSV Database,high,CVE-2019-19911,,>=0,6.2.2,2020-04-01T16:36:44Z,,2024-10-08T13:22:59.440420Z
pillow,pip,OSV Database,critical,CVE-2021-34552,,>=0,8.3.0,2021-10-05T20:24:41Z,,2024-10-09T21:10:34.327533Z
pillow,pip,OSV Database,high,CVE-2021-25287,,>=2.4.0,8.2.0,2021-06-08T18:49:02Z,,2024-10-09T21:25:17.588681Z
pillow,pip,OSV Database,high,CVE-2021-28676,,>=0,8.2.0,2021-06-08T18:48:53Z,,2024-10-14T18:25:51.489802Z
pillow,pip,OSV Database,high,CVE-2020-10379,,>=0,7.1.0,2020-07-27T21:52:41Z,,2025-06-06T15:13:20.298139Z
pillow,pip,OSV Database,high,CVE-2023-44271,,>=0,10.0.0,2023-11-03T06:36:30Z,,2024-10-14T21:23:45.339098Z
pillow,pip,OSV Database,critical,CVE-2014-3007,,>=0,2.5.0,2022-05-17T04:45:39Z,,2024-10-09T21:11:12.984800Z
pillow,pip,OSV Database,critical,CVE-2022-22817,,>=0,9.0.1,2022-01-12T20:07:33Z,,2024-10-14T18:26:08.636369Z
pillow,pip,OSV Database,high,CVE-2021-25290,,>=0,8.1.1,2021-03-29T16:35:36Z,,2024-10-08T13:23:21.252680Z
pillow,pip,OSV Database,high,CVE-2016-0775,,>=0,3.1.1,2018-07-24T20:15:36Z,,2024-10-09T20:25:16.253664Z
pillow,pip,OSV Database,high,CVE-2021-27923,,>=0,8.1.2,2021-03-18T19:54:43Z,,2025-08-15T14:25:58.420732Z
pillow,pip,OSV Database,high,CVE-2021-23437,,>=5.2.0,8.3.2,2021-09-07T23:08:10Z,,2024-10-09T21:08:55.452380Z
pillow,pip,OSV Database,moderate,CVE-2021-25292,,>=5.1.0,8.1.1,2021-03-29T16:35:46Z,,2024-10-09T21:24:57.273766Z
pillow,pip,OSV Database,high,CVE-2022-24303,,>=0,9.0.1,2022-03-11T23:10:32Z,,2024-10-14T18:43:28.549080Z
pillow,pip,OSV Database,high,CVE-2014-3589,,>=0 >=2.5,2.3.2,2022-05-14T02:05:20Z,,2024-10-08T13:23:16.366355Z
pillow,pip,OSV Database,high,CVE-2020-10177,,>=0,7.1.0,2020-07-27T21:52:43Z,,2024-10-09T21:26:00.542395Z
pillow,pip,OSV Database,high,CVE-2021-27921,,>=0,8.1.2,2021-03-18T19:55:13Z,,2025-08-15T14:26:48.805609Z
pillow,pip,OSV Database,high,CVE-2020-35653,,>=0,8.1.0,2021-03-18T19:55:41Z,,2024-10-08T13:22:43.207345Z
pillow,pip,OSV Database,high,CVE-2021-28675,,>=0,8.2.0,2021-06-08T18:49:11Z,,2024-10-09T20:23:47.599939Z
pillow,pip,OSV Database,high,CVE-2014-9601,,>=0,2.7.0,2022-05-14T02:05:56Z,,2024-10-09T21:08:13.244669Z
pillow,pip,OSV Database,moderate,CVE-2020-35655,,>=4.3.0,8.1.0,2021-03-18T19:55:34Z,,2024-10-08T13:23:04.536308Z
pillow,pip,OSV Database,moderate,CVE-2016-0740,,>=0,3.1.1,2018-07-24T20:03:51Z,,2024-10-09T19:46:10.474967Z
pillow,pip,OSV Database,high,CVE-2020-5313,,>=0,6.2.2,2020-04-01T16:36:00Z,,2024-10-08T13:02:51.390006Z
pillow,pip,OSV Database,moderate,CVE-2021-28678,,>=5.1.0,8.2.0,2021-06-08T18:49:20Z,,2024-10-14T21:48:01.061332Z
pillow,pip,OSV Database,high,CVE-2022-30595,,>=9.1.0,9.1.1,2022-05-26T00:01:27Z,,2024-11-26T18:40:59Z
pillow,pip,OSV Database,critical,CVE-2016-4009,,>=0,3.1.1,2018-07-24T20:15:48Z,,2024-10-08T13:22:43.044902Z
pillow,pip,OSV Database,high,CVE-2014-3598,,>=0,2.5.3,2022-05-14T02:05:20Z,,2024-11-29T05:39:23.806220Z
pillow,pip,OSV Database,high,CVE-2023-4863,,>=0,10.0.1,2023-09-12T15:30:20Z,,2025-07-09T16:28:48.316502Z
pillow,pip,OSV Database,high,CVE-2019-16865,,>=0,6.2.0,2019-10-22T14:40:42Z,,2024-10-09T21:24:53.635612Z
pillow,pip,OSV Database,moderate,,,>=0,8.1.2,2021-04-23T16:54:36Z,,2024-12-02T05:42:54.453520Z
pillow,pip,OSV Database,high,CVE-2022-45198,,>=0,9.2.0,2022-11-14T12:00:15Z,,2024-10-14T18:39:06.000592Z
pillow,pip,OSV Database,high,CVE-2021-25291,,>=0,8.2.0,2021-03-29T16:35:57Z,,2024-10-09T21:25:39.006444Z
pillow,pip,OSV Database,high,CVE-2021-25293,,>=4.3.0,8.1.1,2021-03-29T16:35:27Z,,2024-10-09T20:24:39.871914Z
pillow,pip,OSV Database,critical,CVE-2020-5312,,>=0,6.2.2,2021-11-03T18:05:04Z,,2024-10-08T13:23:23.927728Z
pillow,pip,OSV Database,moderate,CVE-2022-22815,,>=0,9.0.0,2022-01-12T20:07:43Z,,2024-10-14T18:38:03.414350Z
pillow,pip,OSV Database,high,CVE-2022-45199,,>=9.2.0,9.3.0,2022-11-14T12:00:15Z,,2024-10-14T18:44:08.213946Z
pillow,pip,OSV Database,high,CVE-2021-28677,,>=0,8.2.0,2021-06-08T18:49:36Z,,2024-10-14T21:48:17.575679Z
pillow,pip,OSV Database,critical,CVE-2020-5311,,>=0,6.2.2,2022-05-24T17:05:33Z,,2024-10-08T13:23:04.128649Z
pillow,pip,OSV Database,moderate,CVE-2014-1933,,>=0,2.3.1,2020-05-18T17:41:19Z,,2025-04-13T23:36:22.968033Z
pillow,pip,OSV Database,moderate,CVE-2016-9189,,>=0,3.3.2,2018-07-24T20:08:27Z,,2024-10-08T13:22:46.521030Z
pillow,pip,OSV Database,high,CVE-2021-25288,,>=2.4.0,8.2.0,2021-06-08T18:49:28Z,,2024-10-09T21:25:47.466845Z
pillow,pip,OSV Database,high,CVE-2016-3076,,>=2.5.0,3.1.2,2022-05-17T02:47:20Z,,2024-10-09T21:25:28.863663Z
pillow,pip,OSV Database,critical,CVE-2020-5310,,>=0,6.2.2,2021-11-03T18:04:41Z,,2024-10-08T13:22:46.929242Z
pillow,pip,OSV Database,high,CVE-2020-10994,,>=0,7.1.0,2020-07-27T21:52:39Z,,2024-10-09T20:01:45.805562Z
pillow,pip,OSV Database,high,CVE-2020-35654,,>=0,8.1.0,2021-03-18T19:55:27Z,,2024-10-14T18:39:21.207820Z
pillow,pip,OSV Database,high,CVE-2016-9190,,>=0,3.3.2,2018-07-12T14:45:42Z,,2024-10-08T13:02:50.775750Z
pillow,pip,OSV Database,high,CVE-2014-1932,,>=0,2.3.1,2022-05-17T02:39:13Z,,2024-10-09T20:24:22.774135Z
pillow,pip,OSV Database,high,CVE-2025-48379,,>=11.2.0,11.3.0,2025-07-01T17:29:37Z,,2025-07-03T06:59:13.974649Z
pillow,pip,OSV Database,moderate,CVE-2022-22816,,>=0,9.0.0,2022-01-12T20:07:41Z,,2024-10-14T18:38:42.596412Z
pillow,pip,OSV Database,unknown,,,,,2022-10-22T00:00:27.668938Z,,2022-11-09T00:00:27.669183Z
pillow,pip,OSV Database,unknown,,,,,2022-08-15T00:00:50.156496Z,,2022-10-30T22:16:00Z
pillow,pip,OSV Database,unknown,CVE-2014-3589,,>=0 >=2.5,2.3.2,2014-08-25T14:55:00Z,,2023-11-08T03:57:39.115657Z
pillow,pip,OSV Database,unknown,CVE-2014-1932,,>=0,2.3.1,2014-04-17T14:55:00Z,,2023-11-08T03:57:35.793172Z
pillow,pip,OSV Database,unknown,CVE-2014-1933,,>=0,2.3.1,2014-04-17T14:55:00Z,,2023-11-08T03:57:35.856922Z
pillow,pip,OSV Database,unknown,CVE-2014-3007,,>=0,2.5.0,2014-04-27T20:55:00Z,,2023-11-08T03:57:37.018008Z
pillow,pip,OSV Database,unknown,CVE-2014-3598,,>=0,2.5.3,2015-05-01T15:59:00Z,,2024-04-29T11:41:34.626554Z
pillow,pip,OSV Database,unknown,CVE-2014-9601,,>=0,2.7.0,2015-01-16T16:59:00Z,,2023-11-08T03:57:47.186100Z
pillow,pip,OSV Database,unknown,CVE-2016-0740,,>=0,3.1.1,2016-04-13T16:59:00Z,,2023-11-08T03:58:05.992552Z
pillow,pip,OSV Database,unknown,CVE-2016-0775,,>=0,3.1.1,2016-04-13T16:59:00Z,,2023-11-08T03:58:06.553217Z
pillow,pip,OSV Database,unknown,CVE-2016-4009,,>=0,3.1.1,2016-04-13T16:59:00Z,,2023-11-08T03:58:28.124806Z
pillow,pip,OSV Database,unknown,CVE-2016-9189,,>=0,3.3.2,2016-11-04T10:59:00Z,,2023-11-08T03:58:38.056533Z
pillow,pip,OSV Database,unknown,CVE-2016-9190,,>=0,3.3.2,2016-11-04T10:59:00Z,,2023-11-08T03:58:38.172599Z
pillow,pip,OSV Database,unknown,CVE-2016-3076,,>=2.5.0,3.1.2,2017-04-24T18:59:00Z,,2024-04-22T23:11:38.687932Z
pillow,pip,OSV Database,unknown,CVE-2019-16865,,>=0,6.2.0,2019-10-04T22:15:00Z,,2023-11-08T04:01:21.952780Z
pillow,pip,OSV Database,unknown,CVE-2019-19911,,>=0,6.2.2,2020-01-05T22:15:00Z,,2023-11-08T04:01:29.773452Z
pillow,pip,OSV Database,unknown,CVE-2020-10177,,>=0,7.1.0,2020-06-25T19:15:00Z,,2023-12-06T00:59:58.356689Z
pillow,pip,OSV Database,unknown,CVE-2020-10378,,>=0,7.1.0,2020-06-25T19:15:00Z,,2025-06-06T15:13:14.202950Z
pillow,pip,OSV Database,unknown,CVE-2020-10379,,>=0,7.1.0,2020-06-25T19:15:00Z,,2025-06-06T15:13:20.298139Z
pillow,pip,OSV Database,unknown,CVE-2020-10994,,>=0,7.0.0,2020-06-25T19:15:00Z,,2023-12-06T01:00:00.423780Z
pillow,pip,OSV Database,unknown,CVE-2020-11538,,>=0,7.1.0,2020-06-25T19:15:00Z,,2023-12-06T01:00:02.150254Z
pillow,pip,OSV Database,unknown,CVE-2020-5310,,>=0,6.2.2,2020-01-03T01:15:00Z,,2023-12-06T01:00:36.189371Z
pillow,pip,OSV Database,unknown,CVE-2020-5311,,>=0,6.2.2,2020-01-03T01:15:00Z,,2023-12-06T01:00:36.248901Z
pillow,pip,OSV Database,unknown,CVE-2020-5312,,>=0,6.2.2,2020-01-03T01:15:00Z,,2023-12-06T01:00:36.307889Z
pillow,pip,OSV Database,unknown,CVE-2020-5313,,>=0,6.2.2,2020-01-03T01:15:00Z,,2023-12-06T01:00:36.368409Z
pillow,pip,OSV Database,unknown,CVE-2021-25287,,>=0,8.2.0,2021-06-02T16:15:00Z,,2023-12-06T01:00:57.410419Z
pillow,pip,OSV Database,unknown,CVE-2021-25288,,>=0,8.2.0,2021-06-02T16:15:00Z,,2023-12-06T01:00:57.469230Z
pillow,pip,OSV Database,unknown,CVE-2021-28675,,>=0,8.2.0,2021-06-02T15:15:00Z,,2023-12-06T01:01:01.804750Z
pillow,pip,OSV Database,unknown,CVE-2021-23437,,>=0,8.3.2,2021-09-03T16:15:00Z,,2023-12-06T01:00:56.992827Z
pillow,pip,OSV Database,unknown,CVE-2021-34552,,>=0,8.3.0,2021-07-13T17:15:00Z,,2023-12-06T01:01:17.659994Z
pillow,pip,OSV Database,unknown,CVE-2021-25289,,>=0,8.1.1,2021-03-19T04:15:00Z,,2023-12-06T01:00:57.530328Z
pillow,pip,OSV Database,unknown,CVE-2021-25290,,>=0,8.1.1,2021-03-19T04:15:00Z,,2023-12-06T01:00:57.594160Z
pillow,pip,OSV Database,unknown,CVE-2021-25291,,>=0,8.1.1,2021-03-19T04:15:00Z,,2023-12-06T01:00:57.655070Z
pillow,pip,OSV Database,unknown,CVE-2021-25292,,>=0,8.1.1,2021-03-19T04:15:00Z,,2023-12-06T01:00:57.715274Z
pillow,pip,OSV Database,unknown,CVE-2021-25293,,>=0,8.1.1,2021-03-19T04:15:00Z,,2023-12-06T01:00:57.774707Z
pillow,pip,OSV Database,unknown,CVE-2021-27921,,>=0,8.1.1,2021-03-03T09:15:00Z,,2023-12-06T01:00:59.774190Z
pillow,pip,OSV Database,unknown,CVE-2021-27922,,>=0,8.1.1,2021-03-03T09:15:00Z,,2023-12-06T01:00:59.834667Z
pillow,pip,OSV Database,unknown,CVE-2021-27923,,>=0,8.1.1,2021-03-03T09:15:00Z,,2023-12-06T01:00:59.895861Z
pillow,pip,OSV Database,unknown,CVE-2020-35653,,>=0,8.1.0,2021-01-12T09:15:00Z,,2023-12-06T01:00:33.361922Z
pillow,pip,OSV Database,unknown,CVE-2020-35654,,>=0,8.1.0,2021-01-12T09:15:00Z,,2023-12-06T01:00:33.419964Z
pillow,pip,OSV Database,unknown,CVE-2020-35655,,>=4.3.0,8.1.0,2021-01-12T09:15:00Z,,2023-12-06T01:00:33.478747Z
pillow,pip,OSV Database,unknown,CVE-2021-28676,,>=0,8.2.0,2021-06-02T16:15:00Z,,2023-12-06T01:01:01.865326Z
pillow,pip,OSV Database,unknown,CVE-2021-28677,,>=0,8.2.0,2021-06-02T16:15:00Z,,2023-12-06T01:01:01.924504Z
pillow,pip,OSV Database,unknown,CVE-2021-28678,,>=0,8.2.0,2021-06-02T16:15:00Z,,2023-12-06T01:01:01.984751Z
pillow,pip,OSV Database,unknown,CVE-2022-22817,,>=0,9.0.0,2022-01-10T14:12:00Z,,2023-12-06T01:01:58.166055Z
pillow,pip,OSV Database,unknown,CVE-2022-24303,,>=0,9.0.1,2022-03-28T02:15:00Z,,2023-12-06T01:02:03.848876Z
pillow,pip,OSV Database,unknown,CVE-2022-45198,,>=0,9.2.0,2022-11-14T07:15:00Z,,2023-12-06T01:02:42.586226Z
pillow,pip,OSV Database,unknown,CVE-2022-45199,,>=9.2.0,9.3.0,2022-11-14T07:15:00Z,,2023-12-06T01:02:42.645414Z
grpcio,pip,OSV Database,high,CVE-2023-33953,,>=0 >=1.54.0 >=1.55.0 >=1.56.0,1.53.2,2023-08-09T15:30:15Z,,2024-07-30T21:46:22.811443Z
grpcio,pip,OSV Database,high,CVE-2023-1428,,>=1.51.0,1.53.0,2023-07-06T21:15:08Z,,2025-08-13T15:20:21.397821Z
grpcio,pip,OSV Database,moderate,CVE-2023-32732,,>=1.53.0 >=1.54.0,1.53.1,2023-07-06T21:15:08Z,,2025-08-13T15:19:18.762892Z
grpcio,pip,OSV Database,high,CVE-2023-32731,,>=1.53.0 >=1.54.0,1.53.1,2023-07-05T19:12:51Z,,2025-08-13T15:20:19.517640Z
grpcio,pip,OSV Database,high,CVE-2023-4785,,>=1.55.0 >=1.54.0 >=1.53.0,1.55.3,2023-09-13T18:31:26Z,,2024-04-22T19:02:29.869934Z
grpcio,pip,OSV Database,unknown,CVE-2017-8359,,>=0,1.3.0,2017-04-30T17:59:00Z,,2023-11-08T03:59:27.803334Z
psutil,pip,OSV Database,high,CVE-2019-18874,,>=0,5.6.6,2020-03-12T17:02:50Z,,2024-10-21T21:25:46.489783Z
psutil,pip,OSV Database,unknown,CVE-2019-18874,,>=0,5.6.6,2019-11-12T02:15:00Z,,2023-11-08T04:01:26.639734Z
openpyxl,pip,OSV Database,moderate,CVE-2017-5992,,>=0,2.4.2,2022-05-17T02:58:54Z,,2024-10-07T21:35:38.976036Z
openpyxl,pip,OSV Database,unknown,CVE-2017-5992,,>=0,2.4.1,2017-02-15T19:59:00Z,,2023-11-08T03:59:23.709780Z
scipy,pip,OSV Database,high,CVE-2013-4251,,>=0,0.12.1,2022-05-05T00:28:59Z,,2024-10-22T17:10:52.066559Z
scipy,pip,OSV Database,unknown,CVE-2013-4251,,>=0,0.12.1,2019-11-04T20:15:00Z,,2024-04-29T10:28:13.967342Z
scipy,pip,OSV Database,unknown,CVE-2023-25399,,>=0,1.10.0,2023-07-05T17:15:00Z,,2024-05-19T02:24:26.684258Z
scipy,pip,OSV Database,unknown,CVE-2023-29824,,>=0,1.8.0,2023-07-06T21:15:00Z,,2024-05-03T10:42:09.106815Z
lxml,pip,OSV Database,moderate,CVE-2021-43818,,>=0,4.6.5,2021-12-13T18:14:36Z,,2024-09-30T17:01:21.382660Z
lxml,pip,OSV Database,moderate,CVE-2014-3146,,>=0,3.3.5,2022-05-14T04:01:59Z,,2024-09-30T17:23:00.823195Z
lxml,pip,OSV Database,moderate,CVE-2021-28957,,>=0,4.6.3,2021-03-22T16:53:53Z,,2024-09-30T17:01:18.596416Z
lxml,pip,OSV Database,moderate,CVE-2020-27783,,>=0,4.6.2,2021-01-07T21:54:01Z,,2024-09-30T20:26:58.736336Z
lxml,pip,OSV Database,moderate,CVE-2022-2309,,>=0,4.9.1,2022-07-06T00:00:30Z,,2025-11-04T20:44:22.372909Z
lxml,pip,OSV Database,moderate,CVE-2018-19787,,>=0,4.2.5,2022-05-13T01:13:21Z,,2024-09-30T20:27:13.572302Z
lxml,pip,OSV Database,unknown,CVE-2014-3146,,>=0,3.3.5,2014-05-14T19:55:00Z,,2023-11-08T03:57:37.141654Z
lxml,pip,OSV Database,unknown,CVE-2018-19787,,>=0,4.2.5,2018-12-02T10:29:00Z,,2023-11-08T04:00:08.560552Z
lxml,pip,OSV Database,unknown,CVE-2020-27783,,>=1.2,4.6.2,2020-12-03T17:15:00Z,,2023-11-08T04:03:22.239924Z
lxml,pip,OSV Database,unknown,CVE-2021-28957,,>=0,4.6.3,2021-03-21T05:15:00Z,,2023-11-08T04:05:32.182293Z
lxml,pip,OSV Database,unknown,CVE-2022-2309,,>=0,4.9.1,2022-07-05T10:15:00Z,,2023-11-08T04:08:16.338038Z
oauthlib,pip,OSV Database,moderate,CVE-2022-36087,,>=3.1.1,3.2.2,2022-09-16T21:02:52Z,,2024-10-07T17:04:39.169086Z
oauthlib,pip,OSV Database,unknown,CVE-2022-36087,,>=3.1.1,3.2.1,2022-09-09T21:15:00Z,,2023-11-08T04:10:00.371667Z
starlette,pip,OSV Database,moderate,CVE-2025-54121,,>=0,0.47.2,2025-07-21T19:34:23Z,,2025-07-21T23:15:20.688843Z
starlette,pip,OSV Database,high,CVE-2023-30798,,>=0,0.25.0,2023-02-14T21:31:28Z,,2024-10-28T16:22:46.799665Z
starlette,pip,OSV Database,high,CVE-2025-62727,,>=0.39.0,0.49.1,2025-10-28T20:38:01Z,,2025-11-04T17:57:01.922973Z
starlette,pip,OSV Database,high,CVE-2024-47874,,>=0,0.40.0,2024-10-15T18:12:57Z,,2024-10-15T20:01:19.003618Z
starlette,pip,OSV Database,moderate,CVE-2023-29159,,>=0.13.5,0.27.0,2023-05-17T03:49:14Z,,2024-10-28T14:43:43.884020Z
starlette,pip,OSV Database,unknown,CVE-2023-30798,,>=0,0.25.0,2023-04-21T16:15:00Z,,2024-10-28T15:41:59.716521Z
starlette,pip,OSV Database,unknown,CVE-2023-29159,,>=0.13.5,0.27.0,2023-06-01T02:15:00Z,,2023-11-08T04:12:16.846611Z
uvicorn,pip,OSV Database,high,CVE-2020-7694,,>=0,0.11.7,2020-07-29T18:07:16Z,,2024-11-18T22:34:41.829085Z
uvicorn,pip,OSV Database,high,CVE-2020-7695,,>=0,0.11.7,2020-07-29T18:07:20Z,,2024-11-18T22:36:16.950355Z
uvicorn,pip,OSV Database,unknown,CVE-2020-7694,,>=0,0.11.7,2020-07-27T12:15:00Z,,2023-11-08T04:04:05.255138Z
uvicorn,pip,OSV Database,unknown,CVE-2020-7695,,>=0,0.11.7,2020-07-27T12:15:00Z,,2023-11-08T04:04:05.317553Z
snowflake-connector-python,pip,OSV Database,high,CVE-2025-24793,,>=2.2.5,3.13.1,2025-01-29T20:50:33Z,,2025-04-09T20:34:21.535181Z
snowflake-connector-python,pip,OSV Database,moderate,CVE-2022-42965,,>=0,2.8.2,2022-11-10T12:01:17Z,,2024-02-22T05:32:42.947911Z
snowflake-connector-python,pip,OSV Database,moderate,CVE-2024-49750,,>=0,3.12.3,2024-10-24T22:42:26Z,,2025-01-21T18:24:59.366248Z
snowflake-connector-python,pip,OSV Database,high,CVE-2023-34233,,>=0,3.0.2,2023-06-09T22:53:14Z,,2024-10-28T14:44:50.666768Z
snowflake-connector-python,pip,OSV Database,moderate,CVE-2025-24794,,>=2.7.12,3.13.1,2025-01-29T20:50:18Z,,2025-04-09T20:36:59.471390Z
snowflake-connector-python,pip,OSV Database,moderate,CVE-2025-24795,,>=2.3.7,3.13.1,2025-01-29T20:49:59Z,,2025-04-09T20:37:00.327301Z
snowflake-connector-python,pip,OSV Database,unknown,CVE-2023-34233,,>=0,3.0.2,2023-06-08T21:15:00Z,,2023-11-08T04:12:45.031387Z
fastapi,pip,OSV Database,high,CVE-2021-32677,,>=0,0.65.2,2021-06-10T15:43:54Z,,2024-09-20T17:27:45.811394Z
fastapi,pip,OSV Database,unknown,CVE-2021-32677,,>=0,0.65.2,2021-06-09T18:15:00Z,,2023-11-08T04:05:56.616377Z
pyopenssl,pip,OSV Database,high,CVE-2018-1000808,,>=0,17.5.0,2018-10-10T16:10:23Z,,2024-10-21T21:26:43.686806Z
pyopenssl,pip,OSV Database,high,CVE-2013-4314,,>=0,0.13.1,2022-05-17T04:56:46Z,,2024-10-24T22:06:51.043867Z
pyopenssl,pip,OSV Database,high,CVE-2018-1000807,,>=0,17.5.0,2018-10-10T16:10:38Z,,2024-10-15T16:39:23.634847Z
pyopenssl,pip,OSV Database,unknown,CVE-2013-4314,,>=0,0.13.1,2013-09-30T21:55:00Z,,2024-02-23T21:13:17.262767Z
pyopenssl,pip,OSV Database,unknown,CVE-2018-1000807,,>=0,17.5.0,2018-10-08T15:29:00Z,,2023-11-08T03:59:40.132715Z
pyopenssl,pip,OSV Database,unknown,CVE-2018-1000808,,>=0,17.5.0,2018-10-08T15:29:00Z,,2023-11-08T03:59:40.194341Z
docutils,pip,OSV Database,critical,CVE-2009-5042,,>=0.5,0.6,2020-03-13T20:04:51Z,,2024-09-20T15:21:11.561653Z
docutils,pip,OSV Database,unknown,CVE-2009-5042,,>=0.5,0.6,2019-10-31T16:15:00Z,,2023-11-08T03:56:54.801327Z
werkzeug,pip,OSV Database,high,CVE-2024-34069,,>=0,3.0.3,2024-05-06T14:21:27Z,,2025-02-21T21:22:53.816375Z
werkzeug,pip,OSV Database,moderate,CVE-2020-28724,,>=0,0.11.6,2021-04-20T16:30:26Z,,2024-11-19T18:25:03.456250Z
werkzeug,pip,OSV Database,moderate,CVE-2024-49766,,>=0,3.0.6,2024-10-25T19:43:41Z,,2025-01-31T15:37:27.094508Z
werkzeug,pip,OSV Database,high,CVE-2019-14806,,>=0,0.15.3,2019-08-21T16:15:24Z,,2024-11-19T18:22:43.515928Z
werkzeug,pip,OSV Database,moderate,CVE-2016-10516,,>=0,0.11.11,2022-05-14T03:46:35Z,,2024-11-19T19:10:53.946430Z
werkzeug,pip,OSV Database,moderate,CVE-2023-46136,,>=3.0.0 >=0,3.0.1,2023-10-25T14:22:59Z,,2024-11-19T19:24:36.348087Z
werkzeug,pip,OSV Database,high,CVE-2019-14322,,>=0,0.15.5,2022-05-24T16:51:33Z,,2024-02-19T05:23:41.658817Z
werkzeug,pip,OSV Database,low,CVE-2023-23934,,>=0,2.2.3,2023-02-15T15:37:03Z,,2024-11-19T19:25:03.371996Z
werkzeug,pip,OSV Database,moderate,CVE-2024-49767,,>=0,3.0.6,2024-10-25T19:44:43Z,,2025-01-03T12:35:07.368029Z
werkzeug,pip,OSV Database,high,CVE-2023-25577,,>=0,2.2.3,2023-02-15T15:36:26Z,,2024-11-19T19:25:02.390319Z
werkzeug,pip,OSV Database,unknown,CVE-2016-10516,,>=0,0.11.11,2017-10-23T16:29:00Z,,2023-11-08T03:58:10.053222Z
werkzeug,pip,OSV Database,unknown,CVE-2019-14806,,>=0,0.15.3,2019-08-09T15:15:00Z,,2023-11-08T04:01:10.893476Z
werkzeug,pip,OSV Database,unknown,CVE-2020-28724,,>=0,0.11.6,2020-11-18T15:15:00Z,,2023-11-08T04:03:29.158614Z
werkzeug,pip,OSV Database,unknown,CVE-2022-29361,,>=0,2.1.1,2022-05-25T01:15:00Z,,2023-11-08T04:09:13.275498Z
flask,pip,OSV Database,low,CVE-2025-47278,,>=3.1.0,3.1.1,2025-05-13T20:25:26Z,,2025-05-13T20:43:20.990853Z
flask,pip,OSV Database,high,CVE-2018-1000656,,>=0,0.12.3,2018-08-23T19:10:40Z,,2025-02-21T05:29:40.872529Z
flask,pip,OSV Database,high,CVE-2019-1010083,,>=0,1.0,2019-07-19T16:12:46Z,,2024-09-20T21:24:25.140560Z
flask,pip,OSV Database,high,CVE-2023-30861,,>=2.3.0 >=0,2.3.2,2023-05-01T19:22:20Z,,2025-02-21T05:42:17.337040Z
flask,pip,OSV Database,unknown,CVE-2018-1000656,,>=0,0.12.3,2018-08-20T19:31:00Z,,2023-11-08T03:59:39.887416Z
flask,pip,OSV Database,unknown,CVE-2019-1010083,,>=0,1.0,2019-07-17T14:15:00Z,,2023-11-08T04:00:40.602062Z
flask,pip,OSV Database,unknown,CVE-2023-30861,,>=0 >=2.3.0,2.2.5,2023-05-02T18:15:00Z,,2023-11-08T04:12:28.231927Z
scikit-learn,pip,OSV Database,critical,CVE-2020-13092,,>=0,,2022-05-24T17:17:59Z,,2024-10-22T18:05:32.284452Z
scikit-learn,pip,OSV Database,moderate,CVE-2024-5206,,>=0,1.5.0,2024-06-06T21:30:37Z,,2024-10-25T17:08:01.001221Z
scikit-learn,pip,OSV Database,high,CVE-2020-28975,,>=0.23.2,1.0.1,2022-05-24T17:34:40Z,,2024-12-03T06:16:59.181481Z
